,timestamp,donde_estas_trabajando,dedicacion,tipo_de_contrato,ultimo_salario_mensual_o_retiro_bruto_en_pesos_argentinos,ultimo_salario_mensual_o_retiro_neto_en_pesos_argentinos,pagos_en_dolares,si_tu_sueldo_esta_dolarizado_cual_fue_el_ultimo_valor_del_dolar_que_tomaron,recibis_algun_tipo_de_bono,a_que_esta_atado_el_bono,tuviste_actualizaciones_de_tus_ingresos_laborales_durante_2024,de_que_fue_el_ajuste_total_acumulado,en_que_mes_fue_el_ultimo_ajuste,como_consideras_que_estan_tus_ingresos_laborales_comparados_con_el_semestre_anterior,contas_con_beneficios_adicionales,que_tan_conforme_estas_con_tus_ingresos_laborales,estas_buscando_trabajo,trabajo_de,anos_de_experiencia,antiguedad_en_la_empresa_actual,anos_en_el_puesto_actual,cuantas_personas_tenes_a_cargo,plataformas_que_utilizas_en_tu_puesto_actual,lenguajes_de_programacion_o_tecnologias_que_utilices_en_tu_puesto_actual,frameworksherramientas_y_librerias_que_utilices_en_tu_puesto_actual,bases_de_datos,qa_testing,cantidad_de_personas_en_tu_organizacion,modalidad_de_trabajo,si_trabajas_bajo_un_esquema_hibrido_cuantos_dias_a_la_semana_vas_a_la_oficina,en_los_ultimos_6_mesesse_aplico_alguna_politica_de_ajustes_salariales,en_los_ultimos_6_meseshubo_reduccion_de_personal,la_recomendas_como_un_buen_lugar_para_trabajar,que_tanto_estas_usando_copilotchatgpt_u_otras_herramientas_de_ia_para_tu_trabajo,salir_o_seguir_contestando,maximo_nivel_de_estudios,estado,carrera,institucion_educativa,salir_o_seguir_contestando_sobre_las_guardias,tenes_guardias,cuanto_cobras_por_guardia,aclara_el_numero_que_ingresaste_en_el_campo_anterior,salir_o_seguir_contestando_sobre_estudios,tengo_edad,genero,habias_respondido_nuestra_encuesta_en_ediciones_anteriores,cuales_consideras_que_son_las_mejores_empresas_de_it_para_trabajar_en_este_momento_en_tu_ciudad,sueldo_dolarizado,seniority
4796,5/29/2024 16:29:46,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1229142.0,1242622.0,Cobro parte del salario en dólares,902,Un sueldo,Performance individual,Tres,65.0,Abril,4,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Descuentos varios (Clarín 365, Club La Nación, etc), Estacionamiento gratuito / subvencionado, Horarios flexibles, Guardería o pago para cubrir costo de guardería, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, estoy muy conforme.",Infosec,2,2,0,0.0,"Google Cloud Platform, Crowdstrike, SumoLogic",Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Más de 10000 personas,Híbrido (presencial y remoto),1,,No sé,9,1,Responder sobre guardias,Terciario,En curso,Tecnicatura en Ciberseguridad,,Terminar encuesta,No,0.0,Porcentaje de mi sueldo bruto,Responder sobre mis estudios,32,Hombre Cis,Sí,,True,Junior
4797,5/29/2024 16:32:37,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),400000.0,330000.0,Mi sueldo está dolarizado (pero cobro en moneda local),,No,No recibo bono,Más de tres,30.0,Mayo,1,Ninguna de las anteriores,1,"Sí, estoy buscando activamente.",DBA (Database Administrator),10,20,10,2.0,"Linux, Solaris, VMWare, Oracle Database - Oracle Middleware",SQL,Spark,"MariaDB, MySQL, Oracle",SoapUI,Más de 10000 personas,Híbrido (presencial y remoto),4,,No,6,0,Responder sobre mis estudios,Terciario,Completo,Analista de Sistemas,UBA - Universidad de Buenos Aires,Terminar encuesta,,,,,37,Hombre Cis,No,No come nada.,True,Senior
4798,5/29/2024 16:32:52,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1450000.0,1210000.0,,,No,No recibo bono,Más de tres,100.0,Mayo,4,"Capacitaciones y/o cursos, Cuota para universidad / posgrados",3,"No, pero escucho ofertas.",Developer,1,1,1,0.0,"Docker, Linux","Bash/Shell, Javascript, Perl, SQL, TypeScript",Node.js,PostgreSQL,Ninguna de las anteriores,De 51 a 100 personas,Híbrido (presencial y remoto),1,,No sé,10,2,Responder sobre mis estudios,Universitario,En curso,Ingeniería en Informática,UP - Universidad de Palermo,Responder sobre guardias,No,0.0,Porcentaje de mi sueldo bruto,Terminar encuesta,29,Hombre Cis,No,,False,Junior
4799,5/29/2024 16:36:59,Chaco,Full-Time,Contractor,6000000.0,6000000.0,Cobro todo el salario en dólares,CCL,Menos de un sueldo,Performance grupal,No,0.0,No tuve,3,"Horarios flexibles, Stock options / RSUs, Vacaciones flexibles (adicionales a las reglamentarias)",4,"No, estoy muy conforme.",Developer,15,2,2,0.0,"Amazon Web Services, Docker, Kubernetes, Linux, Serverless","Go, Javascript, Solidity, TypeScript",Node.js,"MongoDB, Redis","Jest, Mocha",De 11  a 50  personas,100% remoto,0,,No,10,4,Terminar encuesta,,,,,,,,,,99,Hombre Cis,No,,True,Senior
4800,5/29/2024 16:37:18,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1360000.0,1101000.0,Cobro parte del salario en dólares,890,De uno a tres sueldos,Performance individual,Tres,86.6,Mayo,3,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Lactario en la oficina, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería, Stock options / RSUs, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, pero escucho ofertas.",QA / Tester,15,7,4,0.0,"Amazon Web Services, Docker, SAP",Python,Node.js,"Amazon Redshift, ElasticSearch",Tosca,Más de 10000 personas,100% remoto,0,,No,9,4,Terminar encuesta,,,,,,,,,,59,Hombre Cis,Sí,"Accenture,Globant,mercado libre",True,Senior
4801,5/29/2024 16:45:10,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1500000.0,1200000.0,Mi sueldo está dolarizado (pero cobro en moneda local),,De uno a tres sueldos,Performance individual,Más de tres,100.0,Mayo,3,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Descuentos varios (Clarín 365, Club La Nación, etc), Estacionamiento gratuito / subvencionado, Horarios flexibles, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, pero escucho ofertas.",AI Engineer,2,1,2,0.0,"Amazon Web Services, Docker, Google Cloud Platform, Kubernetes, Linux, Serverless","Python, SQL, Bash","Flask, TensorFlow, Torch","Amazon DynamoDB, Amazon Redshift, ElasticSearch, Redis, SQLite",Postman,Más de 10000 personas,Híbrido (presencial y remoto),1,"Si. Por inflación, cada mes.",No sé,9,4,Terminar encuesta,,,,,,,,,,34,Hombre Cis,No,,True,Junior
4802,5/29/2024 16:52:35,Buenos Aires,Part-Time,Staff (planta permanente),549419.0,461019.0,,,No,No recibo bono,Dos,44.0,Marzo,2,"Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",2,"Sí, estoy buscando activamente.",Developer,2,2,2,0.0,Firebase,"CSS, HTML, Javascript, TypeScript",React.js,Ninguna de las anteriores,Ninguna de las anteriores,De 11  a 50  personas,100% remoto,0,,No,7,2,Responder sobre guardias,Secundario,Completo,,,Terminar encuesta,No,0.0,Porcentaje de mi sueldo bruto,Responder sobre mis estudios,25,Hombre Cis,No,,False,Junior
4803,5/29/2024 17:09:29,Ciudad Autónoma de Buenos Aires,Full-Time,Participación societaria en una cooperativa,1520000.0,1520000.0,,,De uno a tres sueldos,Votado por decisión colectiva,Tres,65.0,Abril,3,"Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Horarios flexibles",2,"Sí, estoy buscando activamente.",Developer,16,5,5,0.0,"Docker, Linux","CSS, HTML, Java, Javascript, SQL, TypeScript","Angular, Bootstrap, Hibernate, React.js","Informix, MySQL, Oracle, PostgreSQL","Postman, Selenium, SoapUI",De 101 a 200 personas,100% remoto,0,,No,8,0,Terminar encuesta,,,,,,,,,,38,Hombre Cis,Sí,,False,Senior
4804,5/29/2024 17:12:20,Jujuy,Full-Time,Staff (planta permanente),2222000.0,1500000.0,Cobro parte del salario en dólares,900,No,No recibo bono,Dos,19.0,Mayo,1,Comidas pagas / subvencionadas,2,"Sí, estoy buscando activamente.",Developer,10,4,10,0.0,"Azure, Linux, Windows Server",".NET, C#, SQL",".NET Core, Angular","Microsoft SQL Server, MySQL",Ninguna de las anteriores,De 2001a 5000 personas,100% remoto,0,,Sí,10,5,Terminar encuesta,,,,,,,,,,37,Hombre Cis,Sí,,True,Senior
4805,5/29/2024 18:32:49,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),5800000.0,4500000.0,,,De uno a tres sueldos,es por permanencia en la empresa,Tres,80.0,Mayo,4,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Cuota para universidad / posgrados, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, estoy muy conforme.",SysAdmin / DevOps / SRE,11,3,3,2.0,"Amazon Web Services, Azure, Docker, Google Cloud Platform, Kubernetes, Linux, Mainframe, Serverless, VMWare, Windows Server","Java, Javascript, Kotlin, Python, Rust, SQL, TypeScript","Angular, Bootstrap, Next.js, Node.js, React.js","Amazon DynamoDB, Amazon RDS/Aurora, ElasticSearch, MariaDB, Microsoft Azure (Tables, CosmosDB, SQL, etc), MongoDB, MySQL, PostgreSQL, Redis, SQLite","Cypress, Jest, JUnit, Selenium",De 2001a 5000 personas,100% remoto,0,,Sí,8,5,Terminar encuesta,,,,,,,,,,30,Hombre Cis,Sí,"Ninguna, cobren en verdes o armen un SaaS",False,Senior
4806,5/29/2024 18:54:01,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2550000.0,2550000.0,Cobro parte del salario en dólares,890,Menos de un sueldo,Performance de la compañía,Tres,70.0,Mayo,4,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Horarios flexibles, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, pero escucho ofertas.",Data Scientist,8,0,0,0.0,Azure,"Python, R, SQL",Ninguno de los anteriores,"Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, MySQL",Ninguna de las anteriores,Más de 10000 personas,Híbrido (presencial y remoto),1,Si,No,8,4,Terminar encuesta,,,,,,,,,,44,Hombre Cis,Sí,,True,Senior
4807,5/29/2024 19:03:15,Buenos Aires,Full-Time,Staff (planta permanente),3857000.0,3050000.0,,,No,No recibo bono,Uno,35.0,Febrero,1,"Abono de celular, Abono de Internet, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles",2,"No, pero escucho ofertas.",Manager / Director,14,3,2,12.0,"Amazon Web Services, Docker, Linux, VMWare, Windows Server","Bash/Shell, PHP, Python, SQL","Hadoop, Spark","Apache Hive, Cassandra, ElasticSearch, Informix, Microsoft SQL Server, MongoDB, MySQL, Oracle, PostgreSQL",Ninguna de las anteriores,De 1001 a 2000 personas,Híbrido (presencial y remoto),1,Trimestral ,Sí,3,3,Terminar encuesta,,,,,,,,,,41,Hombre Cis,Sí,"Naranja, Santander, Galicia, Pomelo, Ualá",False,Senior
4808,5/29/2024 19:15:02,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),3000000.0,2300000.0,,,Un sueldo,Mix de las anteriores,Tres,40.0,Marzo,4,"Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Vacaciones flexibles (adicionales a las reglamentarias)",4,"No, estoy muy conforme.",Consultant,9,3,3,0.0,SAP,ABAP,"SAP, SAP Hana",HANA,SoapUI,De 101 a 200 personas,Híbrido (presencial y remoto),1,Además de los ajustes por inflación que dieron a toda la empresa me subieron individualmente el sueldo por temor a que me vaya,Sí,2,0,Responder sobre mis estudios,Universitario,Incompleto,Ingeniería en Sistemas,UTN - Universidad Tecnológica Nacional,Responder sobre guardias,No,0.0,Neto,Terminar encuesta,31,Hombre Cis,Sí,,False,Senior
4809,5/29/2024 19:45:26,Buenos Aires,Full-Time,Staff (planta permanente),948000.0,818000.0,,,No,No recibo bono,Dos,18.0,Marzo,3,"Abono de Internet, Clases de idiomas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, pero escucho ofertas.",Technical Leader,5,5,1,4.0,"Amazon Web Services, Docker, Linux, Windows Server","CSS, HTML, Java, Javascript, Kotlin, PHP, Python, SQL","Angular, Bootstrap, CodeIgniter, Django, jQuery, Node.js, React.js, WordPress","Amazon RDS/Aurora, MariaDB, Microsoft SQL Server, MySQL, PostgreSQL, Redis, SQLite",JUnit,De 11  a 50  personas,100% remoto,0,"Si, aumentos porcentuales. Aproximadamente un 66% de aumento.",No sé,6,1,Responder sobre mis estudios,Posgrado/Especialización,En curso,Ingeniería en Informática,,Terminar encuesta,,,,,27,Hombre Cis,Sí,,False,Semi-Senior
4810,5/29/2024 19:45:32,Buenos Aires,Full-Time,Staff (planta permanente),920000.0,740000.0,Mi sueldo está dolarizado (pero cobro en moneda local),,No,No recibo bono,Más de tres,80.0,Mayo,2,"Capacitaciones y/o cursos, Horarios flexibles",2,"No, pero escucho ofertas.",Manager / Director,8,8,8,11.0,"Amazon Web Services, Azure, Docker",".NET, C#, Javascript, TypeScript",".NET Core, Angular, Bootstrap","Microsoft SQL Server, PostgreSQL",Ninguna de las anteriores,De 2 a 10 personas,100% remoto,0,,No,6,2,Terminar encuesta,,,,,,,,,,32,Hombre Cis,Sí,,True,Senior
4811,5/29/2024 19:45:54,Buenos Aires,Full-Time,Staff (planta permanente),680000.0,575000.0,Cobro parte del salario en dólares,876,Menos de un sueldo,Performance individual,Dos,15.0,Mayo,2,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Horarios flexibles, Lactario en la oficina, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos",2,"No, pero escucho ofertas.",Developer,3,3,3,0.0,"Kubernetes, Mainframe, Serverless, Windows Server","HTML, Java, Javascript, SQL, TypeScript","Angular, Bootstrap, Node.js, Spring","MySQL, Teradata","JUnit, Postman",Más de 10000 personas,Híbrido (presencial y remoto),1,,No sé,8,1,Terminar encuesta,,,,,,,,,,35,Mujer Cis,No,,True,Semi-Senior
4812,5/29/2024 20:26:44,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),4000000.0,3200000.0,Cobro parte del salario en dólares,893,De uno a tres sueldos,Performance individual,No,0.0,No tuve,4,"Abono de celular, Licencia por nacimiento extendida",4,"No, estoy muy conforme.",Developer,11,0,0,0.0,"Azure, Docker","Javascript, Python",Ninguno de los anteriores,PostgreSQL,Ninguna de las anteriores,De 501 a 1000 personas,Híbrido (presencial y remoto),1,,No,9,4,Responder sobre mis estudios,Universitario,Completo,Licenciatura en Ciencias de la Computación,UNC - Universidad Nacional de Córdoba,Responder sobre guardias,No,0.0,Bruto,Terminar encuesta,36,Hombre Cis,Sí,,True,Senior
4813,5/29/2024 20:52:08,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1500000.0,1350000.0,,,Un sueldo,Performance de la compañía,Dos,70.0,Mayo,2,"Abono de Internet, Comidas pagas / subvencionadas, Guardería o pago para cubrir costo de guardería",2,"Sí, estoy buscando activamente.",HelpDesk,10,3,3,3.0,"Amazon Web Services, Azure, Google Cloud Platform, Windows Server","Bash/Shell, Python",Ninguno de los anteriores,Microsoft SQL Server,Ninguna de las anteriores,De 201 a 500 personas,Híbrido (presencial y remoto),1,,Sí,4,5,Responder sobre guardias,Universitario,En curso,Licenciatura en Sistemas,Universidad Siglo 21,Terminar encuesta,No,0.0,Porcentaje de mi sueldo bruto,Responder sobre mis estudios,37,Hombre Cis,Sí,,False,Senior
4814,5/29/2024 21:47:18,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),451335.45,673362.0,,,Menos de un sueldo,Performance individual,Dos,20.0,Abril,2,"Capacitaciones y/o cursos, Clases de idiomas",2,"No, pero escucho ofertas.",HelpDesk,7,2,2,0.0,"Amazon Web Services, VMWare, Windows Server",Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 11  a 50  personas,Híbrido (presencial y remoto),4,,No,7,4,Terminar encuesta,,,,,,,,,,32,Hombre Cis,Sí,,False,Senior
4815,5/29/2024 22:23:36,Buenos Aires,Full-Time,Staff (planta permanente),2715000.0,2614000.0,Cobro parte del salario en dólares,Ccl,Un sueldo,Performance grupal,Uno,85.0,Febrero,4,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Horarios flexibles",3,"No, pero escucho ofertas.",Developer,3,3,1,0.0,Ninguna de las anteriores,Go,Ninguno de los anteriores,MySQL,Ninguna de las anteriores,Más de 10000 personas,100% remoto,0,,No,10,2,Terminar encuesta,,,,,,,,,,27,Hombre Cis,Sí,Mercado libre,True,Semi-Senior
4816,5/29/2024 22:24:09,Buenos Aires,Full-Time,Contractor,3600000.0,3600000.0,Cobro todo el salario en dólares,1200,No,No recibo bono,No,0.0,No tuve,2,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, pero escucho ofertas.",Data Engineer,4,2,2,5.0,Amazon Web Services,"Python, TypeScript",CDK,"Amazon DynamoDB, Amazon Redshift, Amazon RDS/Aurora",Ninguna de las anteriores,De 101 a 200 personas,100% remoto,0,diciembre 20%,No,10,4,Terminar encuesta,,,,,,,,,,28,Hombre Cis,Sí,Desconozco de argentina,True,Semi-Senior
4817,5/29/2024 22:27:22,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),4950000.0,3700000.0,Cobro parte del salario en dólares,1000,3+ sueldos,Mix de las anteriores,Dos,100.0,Marzo,3,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Estacionamiento gratuito / subvencionado, Horarios flexibles, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, pero escucho ofertas.",Manager / Director,30,3,3,5.0,"Amazon Web Services, Docker, Kubernetes, Linux, Microcontroladores, Serverless","C, C++, Go, Groovy, Python, SQL",Ninguno de los anteriores,"Google Cloud Storage, MySQL, Teradata","Cucumber, Postman, cunit",Más de 10000 personas,Híbrido (presencial y remoto),1,"Si, por inflación y por performance",No,8,5,Terminar encuesta,,,,,,,,,,54,Hombre Cis,Sí,"Mercado Libre, Pedidos Ya",True,Senior
4818,5/29/2024 22:28:22,Buenos Aires,Full-Time,Staff (planta permanente),4400000.0,3500000.0,,,No,No recibo bono,No,0.0,No tuve,2,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas",2,"No, pero escucho ofertas.",Developer,7,0,0,0.0,"Docker, Kubernetes",Python,"Django, Flask",PostgreSQL,Postman,De 1001 a 2000 personas,100% remoto,0,,No,7,2,Responder sobre mis estudios,Universitario,Completo,Ingeniería en Informática,UBA - Universidad de Buenos Aires,Terminar encuesta,,,,,40,Hombre Cis,Sí,,False,Senior
4819,5/29/2024 22:31:53,Chubut,Full-Time,Staff (planta permanente),3400000.0,2800000.0,,,Menos de un sueldo,proyecto especial,Uno,20.0,Abril,3,"Abono de celular, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, estoy muy conforme.",Technical Leader,16,2,2,1.0,"Azure, Windows Server, ODOO",SQL,Ninguno de los anteriores,"Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server",Ninguna de las anteriores,De 201 a 500 personas,100% presencial,0,,No,10,3,Responder sobre guardias,Universitario,Completo,Analista Programador Universitario,,Terminar encuesta,"Sí, pasiva",270000.0,Bruto,Responder sobre mis estudios,44,Hombre Cis,Sí,,False,Senior
4820,5/29/2024 22:32:03,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),800000.0,680000.0,,,Menos de un sueldo,Performance individual,Tres,0.0,Enero,2,Ninguna de las anteriores,2,"No, pero escucho ofertas.",Designer,18,5,3,4.0,Ninguna de las anteriores,Ninguno de los anteriores,WordPress,Ninguna de las anteriores,Ninguna de las anteriores,De 11  a 50  personas,Híbrido (presencial y remoto),3,solo los que estipula el gob o el sindicato de comercio. ,No,3,4,Responder sobre guardias,Universitario,Completo,\1,Escuela Da Vinci,Terminar encuesta,"Sí, pasiva",0.0,Porcentaje de mi sueldo bruto,Responder sobre mis estudios,39,Mujer Cis,Sí,,False,Senior
4821,5/29/2024 22:34:28,Córdoba,Full-Time,Staff (planta permanente),2900000.0,2350000.0,Mi sueldo está dolarizado (pero cobro en moneda local),1223,Menos de un sueldo,Performance individual,No,0.0,No tuve,3,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, pero escucho ofertas.",Manager / Director,4,1,1,0.0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 2001a 5000 personas,100% remoto,0,No,Sí,8,2,Terminar encuesta,,,,,,,,,,38,Hombre Cis,Sí,,True,Semi-Senior
4822,5/29/2024 22:36:22,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1662000.0,884000.0,Cobro parte del salario en dólares,,No,No recibo bono,Uno,13.0,Abril,2,"Capacitaciones y/o cursos, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",2,"Sí, estoy buscando activamente.",Developer,4,3,3,0.0,"Amazon Web Services, Docker, Linux","Javascript, PHP, SQL","Laravel, Node.js","MongoDB, MySQL",PHPUnit,De 201 a 500 personas,100% remoto,0,Ajuste anual,Sí,6,2,Responder sobre guardias,Universitario,En curso,Licenciatura en Informática,Universidad Siglo 21,Responder sobre guardias,"Sí, pasiva",17.0,Porcentaje de mi sueldo bruto,Terminar encuesta,26,Hombre Cis,Sí,Globant,True,Semi-Senior
4823,5/29/2024 22:37:43,Misiones,Full-Time,Staff (planta permanente),1800000.0,1494000.0,,,No,No recibo bono,Uno,15.0,Marzo,1,Capacitaciones y/o cursos,1,"Sí, estoy buscando activamente.",Manager / Director,4,3,4,6.0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 11  a 50  personas,Híbrido (presencial y remoto),0,Ajuste muy por debajo de inflación,Sí,1,1,Responder sobre mis estudios,Posgrado/Especialización,Completo,Ingeniería en Informática,,Responder sobre guardias,No,0.0,Bruto,Terminar encuesta,35,Hombre Cis,No,,False,Semi-Senior
4824,5/29/2024 22:53:22,Córdoba,Full-Time,Staff (planta permanente),1500000.0,1300000.0,,,No,No recibo bono,Dos,70.0,Abril,4,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos",3,"No, pero escucho ofertas.",Technical Leader,12,2,0,14.0,"Kubernetes, Linux, VMWare, Windows Server",Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 201 a 500 personas,100% remoto,0,Por inflación ,No,8,3,Terminar encuesta,,,,,,,,,,41,Mujer Cis,Sí,No lo se,False,Senior
